categoria_id,categoria_str,precio_venta,sku,precio_compra,img_caratula,precio_intercambio,titulo
830,PC,1.00,8436010153825,0.10,/product_images/Juegos/PC Juegos/8436010153825_s.jpg,0.30,Men Of War - Condemned Heroes
830,PC,1.00,8436010154792,0.10,/product_images/defimg1_s.jpg,0.30,Eador: Masters Of The Broken World (P)
830,PC,0.75,8436037170782,0.10,/product_images/defimg2_s.jpg,0.20,Activa Tu Mente
862,PSP,12.00,4948872453011,2.00,/product_images/defimg2_s.jpg,4.00,Spectral Vs. Generation
862,PSP,8.00,4948872680080,1.60,/product_images/Juegos/PSP Juegos/4948872680080_s.jpg,2.00,Bleach: Heat The Soul 4
862,PSP,35.00,4974365900113,7.00,/product_images/Juegos/PSP Juegos/4974365900113_s.jpg,12.00,Initial D: Street Stage
821,PlayStation 3,12.00,711719761853,5.00,/product_images/Juegos/PS3 Juegos/711719761853_s.jpg,7.00,Siren: Blood Curse
821,PlayStation 3,3.50,3307211605442,0.80,/product_images/Juegos/PS3 Juegos/3307211605442_s.jpg,1.30,Shaun White Snowboarding
821,PlayStation 3,6.00,5060073306749,2.00,/product_images/Juegos/PS3 Juegos/5060073306749_s.jpg,3.00,Ninja Gaiden Sigma 2
830,PC,0.75,8436037173479,0.10,/product_images/defimg3_s.jpg,0.20,Amerzone Series Episocios 1-2-3
830,PC,2.00,8715686013290,0.30,/product_images/defimg5_s.jpg,0.60,Sim City 3000
862,PSP,6.00,4976219652162,1.20,/product_images/Juegos/PSP Juegos/4976219652162_s.jpg,2.00,Vampire Chronicle The Chaos Tower (JAP)
862,PSP,28.00,4976219653701,5.00,/product_images/Juegos/PSP Juegos/4976219653701_s.jpg,10.00,Rockman X: Irregular Hunter (JAP)
862,PSP,25.00,4983164735680,5.00,/product_images/Juegos/PSP Juegos/4983164735680_s.jpg,9.00,Super Robot Taisen MX Portable
830,PC,0.25,8717418297220,0.01,/product_images/defimg1_s.jpg,0.01,Disney Enredados
830,PC,6.00,882224277549,1.20,/product_images/defimg4_s.jpg,2.00,Age of Empires III: War Chiefs (Exp.)
830,PC,0.10,3700211500579,0.01,/product_images/defimg4_s.jpg,0.01,Soldner (SN) 1CD
862,PSP,4.00,5017783023350,0.80,/product_images/Juegos/PSP Juegos/5017783023350_s.jpg,1.40,Carol Vorderman's Sudoku
862,PSP,2.00,5017783024203,0.40,/product_images/defimg5_s.jpg,0.70,Kazook
862,PSP,4.00,5017783024944,0.80,/product_images/Juegos/PSP Juegos/5017783024944_s.jpg,1.40,International Cricket Captain 3
831,Wii,42.00,045496367060,18.00,/product_images/Juegos/Wii Juegos/045496367060_s.jpg,26.00,Pikmin 2
830,PC,0.25,3760137141294,0.01,/product_images/defimg2_s.jpg,0.01,Chain of Command
830,PC,0.10,3760137141416,0.01,/product_images/defimg3_s.jpg,0.01,Fire Department
830,PC,0.10,3760137141706,0.01,/product_images/defimg1_s.jpg,0.01,Industry Giant
862,PSP,1.50,5017783026092,0.20,/product_images/Juegos/PSP Juegos/5017783026092_s.jpg,0.40,Jackass
862,PSP,3.50,5017783026542,0.70,/product_images/Juegos/PSP Juegos/5017783026542_s.jpg,1.20,Off Road
862,PSP,0.50,5017783027051,0.01,/product_images/Juegos/PSP Juegos/5017783027051_s.jpg,0.10,Professor Sudoku
831,Wii,15.00,3546430134139,6.00,/product_images/Juegos/Wii Juegos/3546430134139_s.jpg,9.00,Asterix en los Juegos Olimpicos
831,Wii,4.00,5030934080637,0.90,/product_images/Juegos/Wii Juegos/5030934080637_s.jpg,1.50,EA Active Nuevos Retos (Solo Juego)
831,Wii,12.00,4005209085380,5.00,/product_images/Juegos/Wii Juegos/4005209085380_s.jpg,7.00,Disney Cars
830,PC,1.50,4260089416345,0.30,/product_images/Juegos/PC Juegos/4260089416345_s.jpg,0.50,Dark Eye: Demonicon
830,PC,2.00,5021290029736,0.30,/product_images/defimg5_s.jpg,0.60,Infernal
862,PSP,1.50,5017783028195,0.20,/product_images/Juegos/PSP Juegos/5017783028195_s.jpg,0.40,Pipemania
862,PSP,0.75,5021290026209,0.10,/product_images/Juegos/PSP Juegos/5021290026209_s.jpg,0.20,Championship Manager 2006
862,PSP,8.00,5021290027640,1.60,/product_images/Juegos/PSP Juegos/5021290027640_s.jpg,2.00,La Liga de la Justicia Heroes
831,Wii,12.00,3307211642485,5.00,/product_images/Juegos/Wii Juegos/3307211642485_s.jpg,7.00,Mi Experto en Fitness
831,Wii,6.00,3307210323392,2.00,/product_images/Juegos/Wii Juegos/3307210323392_s.jpg,3.00,Quien Quiere Ser Millonario? Primera Ed.
831,Wii,5.00,5030917043086,2.00,/product_images/Juegos/Wii Juegos/5030917043086_s.jpg,3.00,Rapala Tournament Fishing
862,PSP,5.00,5021290027800,1.00,/product_images/Juegos/PSP Juegos/5021290027800_s.jpg,1.80,Quien quiere ser Millonario?
862,PSP,0.75,5021290027923,0.10,/product_images/Juegos/PSP Juegos/5021290027923_s.jpg,0.20,Championship Manager 2007
862,PSP,1.00,5021290028852,0.10,/product_images/defimg5_s.jpg,0.30,Zendoku Battle Action Sudoku
831,Wii,10.00,5017783027907,4.00,/product_images/Juegos/Wii Juegos/5017783027907_s.jpg,6.00,Land Rover Ford Off Road
831,Wii,8.00,5030917131745,3.00,/product_images/Juegos/Wii Juegos/5030917131745_s.jpg,5.00,Teenage Mutant Ninja Turtles (Nickelodeon)
831,Wii,10.00,3546430136744,4.00,/product_images/Juegos/Wii Juegos/3546430136744_s.jpg,6.00,My Horse & Me 2
862,PSP,15.00,5021290046559,3.00,/product_images/Juegos/PSP Juegos/5021290046559_s.jpg,5.00,"Tactics Ogre, Let Us Cling Together Prem"
862,PSP,4.00,5021290050129,0.80,/product_images/defimg5_s.jpg,1.40,Lord Of Arcana
862,PSP,1.50,5021290058606,0.20,/product_images/defimg3_s.jpg,0.40,Parasite The 3rd Birthday
831,Wii,6.00,5030917060984,2.00,/product_images/Juegos/Wii Juegos/5030917060984_s.jpg,3.00,Marvel Ultimate Alliance 2
831,Wii,3.50,3307211607767,0.80,/product_images/Juegos/Wii Juegos/3307211607767_s.jpg,1.30,Animalz: Monkey Area
831,Wii,3.00,5704652999853,0.70,/product_images/Juegos/Wii Juegos/5704652999853_s.jpg,1.10,Hugo Agent Lemon Twist
862,PSP,20.00,5024866332223,4.00,/product_images/defimg5_s.jpg,7.00,DTM Race Driver 3
862,PSP,6.00,5024866334050,1.20,/product_images/defimg5_s.jpg,2.00,Brian Lara 2007
862,PSP,1.00,5024866336030,0.10,/product_images/defimg5_s.jpg,0.30,Super Collapse 3
831,Wii,5.00,5055377601102,2.00,/product_images/Juegos/Wii Juegos/5055377601102_s.jpg,3.00,Wild West Shootout
862,PSP,3.00,5024866336054,0.40,/product_images/Juegos/PSP Juegos/5024866336054_s.jpg,0.90,7 Wonders of the Ancient World
831,Wii,10.00,5051893021424,4.00,/product_images/Juegos/Wii Juegos/5051893021424_s.jpg,6.00,Game Party 3
862,PSP,8.00,5024866336078,1.60,/product_images/Juegos/PSP Juegos/5024866336078_s.jpg,2.00,Playtipus
862,PSP,1.50,5024866336085,0.20,/product_images/defimg3_s.jpg,0.40,Platypus
831,Wii,1.50,5060102951698,0.30,/product_images/Juegos/Wii Juegos/5060102951698_s.jpg,0.50,Super Swing Golf
831,Wii,7.00,5060057025437,3.00,/product_images/Juegos/Wii Juegos/5060057025437_s.jpg,4.00,Gottlieb Pinball Classics
862,PSP,5.00,5024866336092,1.00,/product_images/defimg2_s.jpg,1.80,Luxor Pharaoh's Challenge
862,PSP,3.00,5024866341096,0.40,/product_images/Juegos/PSP Juegos/5024866341096_s.jpg,0.90,Colin McRae: Dirt 2
831,Wii,20.00,045496368,9.00,/product_images/Juegos/Wii Juegos/045496368CART_s.jpg,12.00,New Super Mario Bros. Wii (Cart)
862,PSP,0.50,5026555280235,0.01,/product_images/Juegos/PSP Juegos/5026555280235_s.jpg,0.10,World Poker Tour
827,Xbox 360,12.00,8023171034324,5.00,/product_images/Juegos/Xbox 360 Juegos/8023171034324_s.jpg,7.00,Sniper Elite 3
831,Wii,8.00,5026555041898,3.00,/product_images/Juegos/Wii Juegos/5026555041898_s.jpg,5.00,Table Tennis
862,PSP,7.00,5026555280365,1.40,/product_images/Juegos/PSP Juegos/5026555280365_s.jpg,2.00,Dungeon Siege: Throne of Agony
827,Xbox 360,5.00,5051603222820,2.00,/product_images/Juegos/Xbox 360 Juegos/5051603222820_s.jpg,3.00,Lego Batman
831,Wii,4.50,3307210330505,1.00,/product_images/Juegos/Wii Juegos/3307210330505_s.jpg,1.70,Nitro Bike
862,PSP,8.00,5026555280396,1.60,/product_images/defimg5_s.jpg,2.00,Family Guys: The Game
862,PSP,4.00,5026555280716,0.80,/product_images/defimg5_s.jpg,1.40,Sid Meiers Pirates
827,Xbox 360,10.00,5024866345414,4.00,/product_images/Juegos/Xbox 360 Juegos/5024866345414_s.jpg,6.00,Dirt 3
827,Xbox 360,6.00,3391891962841,2.00,/product_images/Juegos/Xbox 360 Juegos/3391891962841_s.jpg,3.00,Naruto Shippuden Ultimate Ninja Storm Generations
827,Xbox 360,6.00,5030917066696,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917066696_s.jpg,3.00,Transformers: La Venganza de los Caidos
831,Wii,10.00,4005209120975,4.00,/product_images/Juegos/Wii Juegos/4005209120975_s.jpg,6.00,Big Family Games
831,Wii,12.00,5030917146992,5.00,/product_images/Juegos/Wii Juegos/5030917146992_s.jpg,7.00,Skylanders Trap Team Starter Pack
831,Wii,5.00,3391891958301,2.00,/product_images/Juegos/Wii Juegos/3391891958301_s.jpg,3.00,Family Trainer Magical Carnival
862,PSP,10.00,5026555280891,2.00,/product_images/Juegos/PSP Juegos/5026555280891_s.jpg,3.00,"Warriors, The"
862,PSP,4.50,5026555281744,0.90,/product_images/Juegos/PSP Juegos/5026555281744_s.jpg,1.60,Silverfall
862,PSP,6.00,5026555282222,1.20,/product_images/Juegos/PSP Juegos/5026555282222_s.jpg,2.00,GTA Vice City + GTA Liberty City Stories
827,Xbox 360,3.00,5021290040397,0.70,/product_images/Juegos/Xbox 360 Juegos/5021290040397_s.jpg,1.10,Supreme Commander 2
827,Xbox 360,15.00,5051893074758,6.00,/product_images/Juegos/Xbox 360 Juegos/5051893074758_s.jpg,9.00,Senor de los Anillos: Guerra Del Norte
827,Xbox 360,12.00,5030934110075,5.00,/product_images/Juegos/Xbox 360 Juegos/5030934110075_s.jpg,7.00,Dead Space 3 (2 Discs)
831,Wii,22.00,8402862155058,9.00,/product_images/Juegos/Wii Juegos/8402862155058_s.jpg,13.00,"Voz Volume 3, La (With 2 Mics)"
831,Wii,15.00,5055277003273,6.00,/product_images/Juegos/Wii Juegos/5055277003273_s.jpg,9.00,Sonic y El Caballero Negro + Espada
831,Wii,4.00,8033102495605,0.90,/product_images/Juegos/Wii Juegos/8033102495605_s.jpg,1.50,Diabolik: The Original Sin
862,PSP,1.00,5030917034206,0.10,/product_images/defimg4_s.jpg,0.30,World Series of Poker
862,PSP,0.50,5030917040450,0.01,/product_images/defimg2_s.jpg,0.10,World Series of Poker Edicion 2007
862,PSP,1.50,5030917049811,0.20,/product_images/defimg3_s.jpg,0.40,World Series of Poker Edicion 2008
827,Xbox 360,12.00,3391891957205,5.00,/product_images/Juegos/Xbox 360 Juegos/3391891957205_s.jpg,7.00,Dragon Ball Z Ultimate Tenkaichi
827,Xbox 360,2.00,8717418177195,0.40,/product_images/Juegos/Xbox 360 Juegos/8717418177195_s.jpg,0.70,Pure
827,Xbox 360,22.00,8023171036250,9.00,/product_images/defimg3_s.jpg,13.00,Sniper Elite 3 Ultimate Edition
831,Wii,6.00,5030934067140,2.00,/product_images/Juegos/Wii Juegos/5030934067140_s.jpg,3.00,Sims Animals
831,Wii,1.50,5055377601850,0.30,/product_images/Juegos/Wii Juegos/5055377601850_s.jpg,0.50,"Cube, The"
831,Wii,4.00,045496362577,0.90,/product_images/Juegos/Wii Juegos/045496362577_s.jpg,1.50,Excite Truck
862,PSP,1.50,5030930055325,0.20,/product_images/defimg1_s.jpg,0.40,UEFA Champions League 2006-07
862,PSP,7.00,5030930059002,1.40,/product_images/defimg1_s.jpg,2.00,Madden NFL 2008
862,PSP,4.50,5030930065737,0.90,/product_images/Juegos/PSP Juegos/5030930065737_s.jpg,1.60,Madden NFL 09 (UK)
827,Xbox 360,1.50,5026555245166,0.30,/product_images/Juegos/Xbox 360 Juegos/5026555245166_s.jpg,0.50,NBA 2K6
827,Xbox 360,3.00,3546430144275,0.70,/product_images/Juegos/Xbox 360 Juegos/3546430144275_s.jpg,1.10,Chronicles of Riddick Assault on D.A.
827,Xbox 360,20.00,8717418429218,9.00,/product_images/Juegos/Xbox 360 Juegos/8717418429218_s.jpg,12.00,Star Wars The Force Unleashed Ultimate Sith Edition
831,Wii,18.00,5030917060748,8.00,/product_images/Juegos/Wii Juegos/5030917060748_s.jpg,11.00,Monster Jam Asalto Urbano
831,Wii,10.00,5030917116742,4.00,/product_images/Juegos/Wii Juegos/5030917116742_s.jpg,6.00,Transformers: Prime
831,Wii,4.00,5060112430473,0.90,/product_images/Juegos/Wii Juegos/5060112430473_s.jpg,1.50,Rogue Trooper: Quartz Zone Masacre
862,PSP,20.00,5030930074272,4.00,/product_images/defimg1_s.jpg,7.00,Tiger Woods PGA TOUR 10
862,PSP,7.00,5030934045971,1.40,/product_images/Juegos/PSP Juegos/5030934045971_s.jpg,2.00,Marvel Nemesis
862,PSP,8.00,5030934047906,1.60,/product_images/Juegos/PSP Juegos/5030934047906_s.jpg,2.00,Dead to Rights: Reckoning
827,Xbox 360,5.00,3296580806836,1.20,/product_images/Juegos/Xbox 360 Juegos/3296580806836_s.jpg,1.90,Afro Samurai
827,Xbox 360,6.00,4005209111508,1.40,/product_images/Juegos/Xbox 360 Juegos/4005209111508_s.jpg,2.00,Baja Edge of Control
827,Xbox 360,20.00,8717418302009,9.00,/product_images/Juegos/Xbox 360 Juegos/8717418302009_s.jpg,12.00,Lego: Piratas Del Caribe
831,Wii,5.00,4005209151610,2.00,/product_images/Juegos/Wii Juegos/4005209151610_s.jpg,3.00,Barbie Planeta Fashionista
831,Wii,7.00,8033102494035,3.00,/product_images/Juegos/Wii Juegos/8033102494035_s.jpg,4.00,New U Yoge & Pilates Workout
831,Wii,3.50,3546430144800,0.80,/product_images/Juegos/Wii Juegos/3546430144800_s.jpg,1.30,Sam & Max Beyond Time & Space
862,PSP,12.00,5030934049436,2.00,/product_images/Juegos/PSP Juegos/5030934049436_s.jpg,4.00,PacMan World 3
862,PSP,4.50,5030934051446,0.90,/product_images/Juegos/PSP Juegos/5030934051446_s.jpg,1.60,Nascar 07
862,PSP,2.00,5030934052443,0.30,/product_images/Juegos/PSP Juegos/5030934052443_s.jpg,0.60,NFL Street 3
827,Xbox 360,8.00,5055277002870,3.00,/product_images/Juegos/Xbox 360 Juegos/5055277002870_s.jpg,5.00,Planet 51: El Videojuego
827,Xbox 360,25.00,5051893229394,11.00,/product_images/Juegos/Xbox 360 Juegos/5051893229394_s.jpg,15.00,LEGO Star Wars: El Despertar De La Fuerza
827,Xbox 360,4.00,0885370221107,0.90,/product_images/Juegos/Xbox 360 Juegos/0885370221107_s.jpg,1.50,Kinect Joyride
831,Wii,8.00,5026555045537,3.00,/product_images/Juegos/Wii Juegos/5026555045537_s.jpg,5.00,Nickelodeon Dance
831,Wii,10.00,5060138443495,4.00,/product_images/Juegos/Wii Juegos/5060138443495_s.jpg,6.00,House of the Dead Overkill (Ed. Col.
862,PSP,12.00,5030934053198,2.00,/product_images/Juegos/PSP Juegos/5030934053198_s.jpg,4.00,EA Replay
862,PSP,1.50,5030934055321,0.20,/product_images/Juegos/PSP Juegos/5030934055321_s.jpg,0.40,Champions League 07
827,Xbox 360,2.50,3307210262486,0.60,/product_images/Juegos/Xbox 360 Juegos/3307210262486_s.jpg,0.90,Dark Messiah of Might & Magic: Elements
827,Xbox 360,2.00,3307215600405,0.40,/product_images/Juegos/Xbox 360 Juegos/3307215600405_s.jpg,0.70,"Black Eyed Peas Experience, The"
827,Xbox 360,20.00,3307215906583,9.00,/product_images/Juegos/Xbox 360 Juegos/3307215906583_s.jpg,12.00,Far Cry 3/ Far Cry 4
831,Wii,5.00,5060136650468,2.00,/product_images/Juegos/Wii Juegos/5060136650468_s.jpg,3.00,Wounder World Parque de atracciones
831,Wii,5.00,5055277003945,2.00,/product_images/Juegos/Wii Juegos/5055277003945_s.jpg,3.00,Super Monkey Ball Wii Step & Roll
827,Xbox 360,6.00,3307219947582,2.00,/product_images/Juegos/Xbox 360 Juegos/3307219947582_s.jpg,3.00,Call Of Juarez 3: The Cartel
827,Xbox 360,2.50,3348542206649,0.60,/product_images/Juegos/Xbox 360 Juegos/3348542206649_s.jpg,0.90,Eragon
827,Xbox 360,15.00,4005209085052,6.00,/product_images/Juegos/Xbox 360 Juegos/4005209085052_s.jpg,9.00,Disney Cars
831,Wii,3.00,045496363178,0.70,/product_images/Juegos/Wii Juegos/045496363178_s.jpg,1.10,Pangya Golf
831,Wii,4.50,045496363826,1.00,/product_images/Juegos/Wii Juegos/045496363826_s.jpg,1.70,Endless Ocean
831,Wii,6.00,045496364830,2.00,/product_images/Juegos/Wii Juegos/045496364830_s.jpg,3.00,High School Musical + Microfono
827,Xbox 360,3.00,4005209088367,0.70,/product_images/Juegos/Xbox 360 Juegos/4005209088367_s.jpg,1.10,Frontlines: Fuel of War
827,Xbox 360,38.00,4012927130513,17.00,/product_images/Juegos/Xbox 360 Juegos/4012927130513_s.jpg,24.00,Pro Evolution Soccer 2017
827,Xbox 360,4.00,4020628506964,0.90,/product_images/Juegos/Xbox 360 Juegos/4020628506964_s.jpg,1.50,Risen 2: Dark Waters
831,Wii,10.00,045496364847,4.00,/product_images/Juegos/Wii Juegos/045496364847_s.jpg,6.00,Princesas: Un Viaje Encantado
831,Wii,5.00,045496366827,2.00,/product_images/Juegos/Wii Juegos/045496366827_s.jpg,3.00,Disney Think Fast!
827,Xbox 360,8.00,4020628885588,3.00,/product_images/Juegos/Xbox 360 Juegos/4020628885588_s.jpg,5.00,Risen 3 - Titan Lords
831,Wii,12.00,045496368029,5.00,/product_images/Juegos/Wii Juegos/045496368029_s.jpg,7.00,Harvest Moon: Tree of Tranquility
831,Wii,6.00,045496368227,2.00,/product_images/Juegos/Wii Juegos/045496368227_s.jpg,3.00,Tiana y el Sapo
827,Xbox 360,4.00,4250230224035,0.90,/product_images/Juegos/Xbox 360 Juegos/4250230224035_s.jpg,1.50,Two Worlds
827,Xbox 360,3.50,4260231341099,0.80,/product_images/Juegos/Xbox 360 Juegos/4260231341099_s.jpg,1.30,Air Conflicts Vietnam
831,Wii,22.00,045496368357,9.00,/product_images/Juegos/Wii Juegos/045496368357_s.jpg,13.00,Wii Fit Plus + Tabla Blanca
831,Wii,6.00,045496368692,2.00,/product_images/Juegos/Wii Juegos/045496368692_s.jpg,3.00,Naruto Clash of Ninja Revolution 3
1001,PlayStation 4,38.00,5030917175763,17.00,/product_images/Juegos/PS4 Juegos/5030917175763_s.jpg,24.00,Guitar Hero Live + 2x 6 Button Guitars
827,Xbox 360,3.50,5024866332803,0.80,/product_images/Juegos/Xbox 360 Juegos/5024866332803_s.jpg,1.30,Overlord
827,Xbox 360,2.50,5026555245043,0.60,/product_images/Juegos/Xbox 360 Juegos/5026555245043_s.jpg,0.90,Top Spin 2
831,Wii,18.00,045496368760,8.00,/product_images/Juegos/Wii Juegos/045496368760_s.jpg,11.00,Sin and Punishment: Successor of the Ski
831,Wii,10.00,045496368807,4.00,/product_images/Juegos/Wii Juegos/045496368807_s.jpg,6.00,Samurai Warriors 3
827,Xbox 360,3.00,5026555245753,0.70,/product_images/Juegos/Xbox 360 Juegos/5026555245753_s.jpg,1.10,Table Tennis
831,Wii,30.00,045496369644,13.00,/product_images/Juegos/Wii Juegos/045496369644_s.jpg,18.00,Kirby's Epic Yarn
1001,PlayStation 4,28.00,3307215834138,12.00,/product_images/Juegos/PS4 Juegos/3307215834138_s.jpg,17.00,Rocksmith 2014 (Game Only)
827,Xbox 360,3.00,5030917047114,0.70,/product_images/Juegos/Xbox 360 Juegos/5030917047114_s.jpg,1.10,Enemy Territory: Quake Wars
827,Xbox 360,3.50,5030917051821,0.80,/product_images/Juegos/Xbox 360 Juegos/5030917051821_s.jpg,1.30,Guitar Hero II (Solo Juego)
831,Wii,10.00,045496401726,4.00,/product_images/Juegos/Wii Juegos/045496401726_s.jpg,6.00,Brave
831,Wii,4.00,093155122734,0.90,/product_images/Juegos/Wii Juegos/093155122734_s.jpg,1.50,Medieval  Games
1001,PlayStation 4,25.00,013388560301,-1,/product_images/defimg5_s.jpg,-1,Resident Evil 5 HD
1001,PlayStation 4,25.00,5030917171697,11.00,/product_images/Juegos/PS4 Juegos/5030917171697_s.jpg,15.00,Skylanders Superchargers Dark Edition Starter Pack
827,Xbox 360,8.00,5030917058059,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917058059_s.jpg,5.00,Madagascar 2
827,Xbox 360,3.00,5030917060052,0.70,/product_images/Juegos/Xbox 360 Juegos/5030917060052_s.jpg,1.10,Millennium Championship Paintball 2009
831,Wii,8.00,3296580805303,3.00,/product_images/Juegos/Wii Juegos/3296580805303_s.jpg,5.00,Family Trainer (alfombrilla + juego)
831,Wii,10.00,3307210236524,4.00,/product_images/Juegos/Wii Juegos/3307210236524_s.jpg,6.00,Blazing Angels
1001,PlayStation 4,20.00,5060327530029,9.00,/product_images/Juegos/PS4 Juegos/5060327530029_s.jpg,12.00,Deception IV: The Nightmare Princess
1001,PlayStation 4,18.00,5060327532443,8.00,/product_images/Juegos/PS4 Juegos/5060327532443_s.jpg,11.00,Bladestorm: Nightmare
827,Xbox 360,6.00,5030917082337,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917082337_s.jpg,3.00,Transformers: La Guerra por Cyber
827,Xbox 360,0.75,5030934047128,0.10,/product_images/Juegos/Xbox 360 Juegos/5030934047128_s.jpg,0.20,FIFA 06
1001,PlayStation 4,20.00,4020628841768,9.00,/product_images/Juegos/PS4 Juegos/4020628841768_s.jpg,12.00,Wasteland 2: Directors Cut
827,Xbox 360,28.00,5051893218817,12.00,/product_images/Juegos/Xbox 360 Juegos/5051893218817_s.jpg,17.00,Lego Marvel Vengadores
827,Xbox 360,8.00,5055060929964,3.00,/product_images/Juegos/Xbox 360 Juegos/5055060929964_s.jpg,5.00,Ultra Street Fighter IV
834,Nintendo DS,5.00,3307210322883,1.20,/product_images/Juegos/DS Juegos/3307210322883_s.jpg,1.90,Imagina Ser Patinadora
1001,PlayStation 4,55.00,4012927100301,24.00,/product_images/Juegos/PS4 Juegos/4012927100301_s.jpg,34.00,Metal Gear Solid V: The Phantom Pain Collectors Edition
1001,PlayStation 4,125.00,5030917146831,56.00,/product_images/defimg1_s.jpg,79.00,Destiny - Spectrum Edicion
827,Xbox 360,10.00,5055060964019,4.00,/product_images/Juegos/Xbox 360 Juegos/5055060964019_s.jpg,6.00,Resident Evil 6: Edicion Coleccionista
827,Xbox 360,3.50,5055277005680,0.80,/product_images/Juegos/Xbox 360 Juegos/5055277005680_s.jpg,1.30,Aliens Vs Predator Ed Metal
834,Nintendo DS,6.00,3307210449016,2.00,/product_images/Juegos/DS Juegos/3307210449016_s.jpg,3.00,Imagina ser Estrella de Cine
1001,PlayStation 4,30.00,5060327533204,13.00,/product_images/Juegos/PS4 Juegos/5060327533204_s.jpg,18.00,Atelier Sophie - The Alchemist Of The Mysterious Book
827,Xbox 360,6.00,5055277010172,2.00,/product_images/Juegos/Xbox 360 Juegos/5055277010172_s.jpg,3.00,Rise Of Nightmares (Kinect)
834,Nintendo DS,3.00,3307211608849,0.70,/product_images/Juegos/DS Juegos/3307211608849_s.jpg,1.10,Tim Power contra los Villanos
1001,PlayStation 4,22.00,5030917143120,9.00,/product_images/Juegos/PS4 Juegos/5030917143120_s.jpg,13.00,Transformers: The Dark Spark
827,Xbox 360,12.00,5060004769247,5.00,/product_images/Juegos/Xbox 360 Juegos/5060004769247_s.jpg,7.00,Sonic The Hedgehog
834,Nintendo DS,4.00,3307211619449,0.90,/product_images/Juegos/DS Juegos/3307211619449_s.jpg,1.50,Anatomia De Grey: El Videojuego
1001,PlayStation 4,40.00,3499550349566,18.00,/product_images/Juegos/PS4 Juegos/3499550349566_s.jpg,25.00,Handball 17
827,Xbox 360,6.00,5060073308491,2.00,/product_images/Juegos/Xbox 360 Juegos/5060073308491_s.jpg,3.00,Ninja Gaiden 3
834,Nintendo DS,8.00,3307211656413,3.00,/product_images/Juegos/DS Juegos/3307211656413_s.jpg,5.00,Might y Magic Clash of Heroes
1001,PlayStation 4,22.00,859204005331,9.00,/product_images/Juegos/PS4 Juegos/859204005331_s.jpg,13.00,Megadimension Neptunia VII
827,Xbox 360,2.00,5060138434035,0.40,/product_images/Juegos/Xbox 360 Juegos/5060138434035_s.jpg,0.70,"Club, The"
827,Xbox 360,10.00,5060146460873,4.00,/product_images/Juegos/Xbox 360 Juegos/5060146460873_s.jpg,6.00,Walking Dead: Telltale Games Series 1
834,Nintendo DS,6.00,3307211672673,2.00,/product_images/Juegos/DS Juegos/3307211672673_s.jpg,3.00,Arthur and the revenge of Maltazard
834,Nintendo DS,8.00,3307211674615,3.00,/product_images/Juegos/DS Juegos/3307211674615_s.jpg,5.00,Animalz: Dogz Superstars
1001,PlayStation 4,8.00,5030947112462,3.00,/product_images/Juegos/PS4 Juegos/5030947112462_s.jpg,5.00,NBA Live 15
1001,PlayStation 4,25.00,5016488129978,11.00,/product_images/defimg5_s.jpg,15.00,Big Buck Hunter Arcade
827,Xbox 360,12.00,5060146461054,5.00,/product_images/Juegos/Xbox 360 Juegos/5060146461054_s.jpg,7.00,Walking Dead: Telltale Series 1 GOTY
827,Xbox 360,6.00,8033102492345,2.00,/product_images/Juegos/Xbox 360 Juegos/8033102492345_s.jpg,3.00,WRC: World Rally Championship 2010
827,Xbox 360,10.00,885370310184,4.00,/product_images/Juegos/Xbox 360 Juegos/885370310184_s.jpg,6.00,Forza Motorsport 4 LE
834,Nintendo DS,6.00,3307211685505,2.00,/product_images/Juegos/DS Juegos/3307211685505_s.jpg,3.00,Animalz Pony Club
834,Nintendo DS,3.00,3348542196698,0.70,/product_images/Juegos/DS Juegos/3348542196698_s.jpg,1.10,Robots DS
834,Nintendo DS,4.00,3348542214002,0.90,/product_images/Juegos/DS Juegos/3348542214002_s.jpg,1.50,Geometry Wars Galaxies
1001,PlayStation 4,15.00,5060264370979,6.00,/product_images/Juegos/PS4 Juegos/5060264370979_s.jpg,9.00,Super Meat Boy
1001,PlayStation 4,12.00,3512899112872,5.00,/product_images/Juegos/PS4 Juegos/3512899112872_s.jpg,7.00,Tour De France 2014
1001,PlayStation 4,25.00,8154030103797,11.00,/product_images/Juegos/PS4 Juegos/8154030103797_s.jpg,15.00,Kung Fu Panda: Confrontación De Leyendas Legendarias
827,Xbox 360,4.00,885370478068,0.90,/product_images/Juegos/Xbox 360 Juegos/885370478068_s.jpg,1.50,Dance Central 3 (Kinect)
827,Xbox 360,5.00,5060004766543,2.00,/product_images/Juegos/Xbox 360 Juegos/5060004766543_s.jpg,3.00,Condemned
834,Nintendo DS,4.00,3391891954020,0.90,/product_images/Juegos/DS Juegos/3391891954020_s.jpg,1.50,Hello Kity Aventura Del Cumpleanos
834,Nintendo DS,9.00,3391891966337,4.00,/product_images/Juegos/DS Juegos/3391891966337_s.jpg,5.00,Ben 10 Omniverse
834,Nintendo DS,7.00,3499550259841,3.00,/product_images/Juegos/DS Juegos/3499550259841_s.jpg,4.00,Mazes of Fate
