categoria_id,precio_compra,img_caratula,sku,precio_venta,titulo,categoria_str,precio_intercambio
830,0.01,/product_images/defimg1_s.jpg,8431474003143,0.10,Disney Aprendizaje Primeros Pasos,PC,0.01
830,0.20,/product_images/defimg5_s.jpg,5024866231373,1.50,Operation Flashpoint Cold War Crisis,PC,0.40
830,0.30,/product_images/Juegos/PC Juegos/8427197320087_s.jpg,8427197320087,2.00,American Conquest,PC,0.60
830,0.60,/product_images/Juegos/PC Juegos/5026555035286_s.jpg,5026555035286,4.00,Grand Theft Auto 3,PC,1.20
830,0.10,/product_images/Juegos/PC Juegos/3760137140990_s.jpg,3760137140990,1.00,Rumbo a la Isla del Tesoro,PC,0.30
830,0.01,/product_images/defimg2_s.jpg,8711539044749,0.10,Lego Football Mania,PC,0.01
830,0.01,/product_images/defimg3_s.jpg,8429953101404,0.10,I-Studio Conversor De Video,PC,0.01
830,0.01,/product_images/defimg5_s.jpg,3760049398755,0.10,Marine Sniper - Counter Terror Unit,PC,0.01
830,0.01,/product_images/defimg1_s.jpg,8427197210005,0.10,Huevos Al Ataque,PC,0.01
830,0.30,/product_images/defimg1_s.jpg,8414185050347,2.50,Command & Conquer Red Alert 2,PC,0.70
821,12.00,/product_images/Juegos/PS3 Juegos/3499550341393_s.jpg,3499550341393,28.00,Handball 16,PlayStation 3,17.00
821,2.00,/product_images/Juegos/PS3 Juegos/5030917060359_s.jpg,5030917060359,5.00,Cabelas Dangerous Adventures,PlayStation 3,3.00
821,0.80,/product_images/Juegos/PS3 Juegos/3307211504455_s.jpg,3307211504455,3.50,Armored Core 4: Answer,PlayStation 3,1.30
821,3.00,/product_images/Juegos/PS3 Juegos/8059617100230_s.jpg,8059617100230,8.00,FIM Motocross World Championship,PlayStation 3,5.00
821,1.20,/product_images/Juegos/PS3 Juegos/3512899112322_s.jpg,3512899112322,5.00,Bound By Flame,PlayStation 3,1.90
821,0.90,/product_images/Juegos/PS3 Juegos/3296580803378_s.jpg,3296580803378,4.00,Mobile Suit Gundam: Target in Sight,PlayStation 3,1.50
821,9.00,/product_images/Juegos/PS3 Juegos/9006113003298_s.jpg,9006113003298,20.00,Syberia: Complete Collection,PlayStation 3,12.00
821,9.00,/product_images/Juegos/PS3 Juegos/711719133858_s.jpg,711719133858,20.00,Buzz Concurso Universal (Solo Juego),PlayStation 3,12.00
821,0.01,/product_images/Juegos/PS3 Juegos/711719448952_s.jpg,711719448952,0.25,NBA 08,PlayStation 3,0.01
821,1.40,/product_images/Juegos/PS3 Juegos/3307217934492_s.jpg,3307217934492,6.00,Assassins Creed 2 GOTY,PlayStation 3,2.00
821,11.00,/product_images/Juegos/PS3 Juegos/5026555419444_s.jpg,5026555419444,25.00,Borderlands Triple Pack,PlayStation 3,15.00
821,4.00,/product_images/Juegos/PS3 Juegos/5030917082146_s.jpg,5030917082146,10.00,Shrek: Felices Para Siempre,PlayStation 3,6.00
821,6.00,/product_images/Juegos/PS3 Juegos/5060146462839_s.jpg,5060146462839,15.00,Juego de Tronos: Temporada 1,PlayStation 3,9.00
821,0.01,/product_images/Juegos/PS3 Juegos/5030917073PS4G_s.jpg,5030917073,0.25,DJ Hero 2 (Solo Juego),PlayStation 3,0.01
821,11.00,/product_images/Juegos/PS3 Juegos/5055060927755_s.jpg,5055060927755,25.00,Devil May Cry HD Collection,PlayStation 3,15.00
821,5.00,/product_images/Juegos/PS3 Juegos/711719237846_s.jpg,711719237846,12.00,Little Big Planet Karting,PlayStation 3,7.00
821,2.00,/product_images/Juegos/PS3 Juegos/5060057027141_s.jpg,5060057027141,6.00,Williams Pinball Classics,PlayStation 3,3.00
821,0.90,/product_images/Juegos/PS3 Juegos/5030930074838_s.jpg,5030930074838,4.00,Madden NFL 10,PlayStation 3,1.50
821,2.00,/product_images/Juegos/PS3 Juegos/5030934068130_s.jpg,5030934068130,6.00,Skate 2,PlayStation 3,3.00
821,0.90,/product_images/Juegos/PS3 Juegos/5051893021752_s.jpg,5051893021752,4.00,Scene it! (Solo Juego),PlayStation 3,1.50
821,2.00,/product_images/Juegos/PS3 Juegos/5055277005673_s.jpg,5055277005673,6.00,Alien Vs Predator: Ed Metal,PlayStation 3,3.00
821,4.00,/product_images/Juegos/PS3 Juegos/4020628889043_s.jpg,4020628889043,10.00,Sacred 3,PlayStation 3,6.00
821,12.00,/product_images/Juegos/PS3 Juegos/5030934102889_s.jpg,5030934102889,28.00,Harry Potter y las Reliquias...Parte 2,PlayStation 3,17.00
821,3.00,/product_images/Juegos/PS3 Juegos/4005209147798_s.jpg,4005209147798,8.00,MX Vs ATV Live,PlayStation 3,5.00
821,5.00,/product_images/Juegos/PS3 Juegos/5030934055291_s.jpg,5030934055291,12.00,Half Life 2: The Orange Box,PlayStation 3,7.00
821,4.00,/product_images/Juegos/PS3 Juegos/5024866349207_s.jpg,5024866349207,10.00,F1 Race Stars,PlayStation 3,6.00
821,0.80,/product_images/Juegos/PS3 Juegos/3307210233028_s.jpg,3307210233028,3.50,Blazing Angels,PlayStation 3,1.30
821,2.00,/product_images/Juegos/PS3 Juegos/8033102491171_s.jpg,8033102491171,6.00,Superstars V8 Next Challenge,PlayStation 3,3.00
821,4.00,/product_images/Juegos/PS3 Juegos/3391891970938_s.jpg,3391891970938,10.00,Tales of Xillia,PlayStation 3,6.00
821,0.30,/product_images/Juegos/PS3 Juegos/711719151777_s.jpg,711719151777,2.00,Eye Pet Move Edition (Solo Juego),PlayStation 3,0.60
821,6.00,/product_images/Juegos/PS3 Juegos/023272006006_s.jpg,023272006006,15.00,Lego Indiana Jones: La Trilogia Original,PlayStation 3,9.00
821,2.00,/product_images/Juegos/PS3 Juegos/5024866343434_s.jpg,5024866343434,6.00,Race Driver: Grid Reloaded,PlayStation 3,3.00
821,6.00,/product_images/Juegos/PS3 Juegos/3391891960458_s.jpg,3391891960458,15.00,"Saint Seiya , Batalla Por El Santuario",PlayStation 3,9.00
821,4.00,/product_images/Juegos/PS3 Juegos/5030934092173_s.jpg,5030934092173,10.00,Monopoly Streets,PlayStation 3,6.00
821,2.00,/product_images/Juegos/PS3 Juegos/3391891958271_s.jpg,3391891958271,6.00,Ridge Racer Unbounded,PlayStation 3,3.00
821,4.00,/product_images/Juegos/PS3 Juegos/4005209090988_s.jpg,4005209090988,10.00,Ratatouille,PlayStation 3,6.00
821,3.00,/product_images/Juegos/PS3 Juegos/5030934092548_s.jpg,5030934092548,8.00,Dead Space 2,PlayStation 3,5.00
821,9.00,/product_images/Juegos/PS3 Juegos/3391891985260_s.jpg,3391891985260,22.00,Tales Of Zestiria,PlayStation 3,13.00
821,0.70,/product_images/Juegos/PS3 Juegos/5021290042957_s.jpg,5021290042957,3.00,Mindjack,PlayStation 3,1.10
821,0.70,/product_images/Juegos/PS3 Juegos/5030917101564_s.jpg,5030917101564,3.00,Generator Rex,PlayStation 3,1.10
821,6.00,/product_images/Juegos/PS3 Juegos/4012927051375_s.jpg,4012927051375,15.00,Saw,PlayStation 3,9.00
821,3.00,/product_images/Juegos/PS3 Juegos/5060073307432_s.jpg,5060073307432,8.00,Fist of the North Star: Ken's Rage,PlayStation 3,5.00
821,3.00,/product_images/Juegos/PS3 Juegos/5024866340426_s.jpg,5024866340426,8.00,Overlord 2,PlayStation 3,5.00
821,5.00,/product_images/Juegos/PS3 Juegos/3700577000706_s.jpg,3700577000706,12.00,Majin And the Forsaken Kingdom,PlayStation 3,7.00
821,8.00,/product_images/Juegos/PS3 Juegos/4020628894214_s.jpg,4020628894214,18.00,Metro: Last Light CE,PlayStation 3,11.00
821,4.00,/product_images/Juegos/PS3 Juegos/4005209148252_s.jpg,4005209148252,10.00,Kung Fu Panda 2,PlayStation 3,6.00
821,3.00,/product_images/Juegos/PS3 Juegos/5030934104500_s.jpg,5030934104500,8.00,SSX (2012),PlayStation 3,5.00
821,3.00,/product_images/Juegos/PS3 Juegos/5021290062696_s.jpg,5021290062696,8.00,Murdered: Soul Suspect,PlayStation 3,5.00
821,6.00,/product_images/Juegos/PS3 Juegos/5055060927397_s.jpg,5055060927397,15.00,Asura's Wrath,PlayStation 3,9.00
821,0.90,/product_images/Juegos/PS3 Juegos/711719687788_s.jpg,711719687788,4.00,Genji: Days of The Blade,PlayStation 3,1.50
821,6.00,/product_images/Juegos/PS3 Juegos/5060004769162_s.jpg,5060004769162,15.00,Sonic The Hedgehog,PlayStation 3,9.00
821,8.00,/product_images/Juegos/PS3 Juegos/5030917099915_s.jpg,5030917099915,18.00,Spider-Man: Edge of Time,PlayStation 3,11.00
821,3.00,/product_images/Juegos/PS3 Juegos/4005209127394_s.jpg,4005209127394,8.00,MX vs ATV: Reflex,PlayStation 3,5.00
821,1.90,/product_images/Juegos/PS3 Juegos/4012927050064_s.jpg,4012927050064,8.00,Hellboy: The Science of Evil,PlayStation 3,3.00
821,0.80,/product_images/Juegos/PS3 Juegos/5030917053870_s.jpg,5030917053870,3.50,Guitar Hero Aerosmith (Solo Juego),PlayStation 3,1.30
821,8.00,/product_images/Juegos/PS3 Juegos/3391891984294_s.jpg,3391891984294,18.00,One Piece Pirate Warriors 3,PlayStation 3,11.00
821,0.70,/product_images/Juegos/PS3 Juegos/8033102494752_s.jpg,8033102494752,3.00,SBK 09 Superbike World Championship,PlayStation 3,1.10
821,1.20,/product_images/Juegos/PS3 Juegos/4005209092517_s.jpg,4005209092517,5.00,Stuntman Ignition,PlayStation 3,1.90
821,4.00,/product_images/Juegos/PS3 Juegos/5055277012886_s.jpg,5055277012886,10.00,Capitán América Supersoldado,PlayStation 3,6.00
821,4.00,/product_images/Juegos/PS3 Juegos/4012927055014_s.jpg,4012927055014,10.00,Metal Gear Solid 4 - 25th Anniversary Ed,PlayStation 3,6.00
831,0.90,/product_images/Juegos/Wii Juegos/045496363789_s.jpg,045496363789,4.00,Wii Fit Plus + Tabla Negra,Wii,1.50
831,5.00,/product_images/Juegos/Wii Juegos/045496363CAR_s.jpg,045496363,12.00,Super Mario Galaxy (Carton),Wii,7.00
831,0.40,/product_images/Juegos/Wii Juegos/04549636483B_s.jpg,04549636483,2.00,High School Musical (Solo Juego),Wii,0.70
831,0.70,/product_images/Juegos/Wii Juegos/045496364878_s.jpg,045496364878,3.00,Wii Chess,Wii,1.10
831,6.00,/product_images/Juegos/Wii Juegos/045496364984_s.jpg,045496364984,15.00,Donkey Kong  Jet Race,Wii,9.00
831,4.00,/product_images/Juegos/Wii Juegos/045496366469_s.jpg,045496366469,10.00,Animal Crossing + Wii Speak,Wii,6.00
831,3.00,/product_images/Juegos/Wii Juegos/045496366698_s.jpg,045496366698,8.00,Naruto Clash of Ninja Revolution 2,Wii,5.00
831,0.70,/product_images/Juegos/Wii Juegos/045496366841_s.jpg,045496366841,3.00,Sing it High School Musical 3 + Micro,Wii,1.10
831,5.00,/product_images/Juegos/Wii Juegos/045496368234_s.jpg,045496368234,12.00,Alicia en el Pais de las Maravillas,Wii,7.00
831,2.00,/product_images/Juegos/Wii Juegos/045496368241_s.jpg,045496368241,5.00,Tron Battle Grid,Wii,3.00
831,0.60,/product_images/Juegos/Wii Juegos/045496368319_s.jpg,045496368319,2.50,Disney Sing It Party Hits 3 + Microfonos,Wii,0.90
831,6.00,/product_images/Juegos/Wii Juegos/045496368371_s.jpg,045496368371,15.00,Endless Ocean 2,Wii,9.00
831,3.00,/product_images/Juegos/Wii Juegos/045496369224_s.jpg,045496369224,8.00,Tetris Party Deluxe,Wii,5.00
831,11.00,/product_images/Juegos/Wii Juegos/045496369255_s.jpg,045496369255,25.00,Wii Party & Mando,Wii,15.00
831,33.00,/product_images/Juegos/Wii Juegos/045496400330_s.jpg,045496400330,75.00,Xenoblade Chronicles + Mando Clasico,Wii,47.00
831,2.00,/product_images/Juegos/Wii Juegos/045496400385_s.jpg,045496400385,5.00,Mystery Case Files: The Malgrave Inciden,Wii,3.00
831,22.00,/product_images/Juegos/Wii Juegos/045496400798_s.jpg,045496400798,50.00,Legend of Zelda: Skyward Sword Bundle,Wii,31.00
831,5.00,/product_images/Juegos/Wii Juegos/045496401047_s.jpg,045496401047,12.00,Boom Street,Wii,7.00
831,8.00,/product_images/Juegos/Wii Juegos/045496401733_s.jpg,045496401733,18.00,Princesas Disney - My Fairytale Adventur,Wii,11.00
831,9.00,/product_images/Juegos/Wii Juegos/045496901165_s.jpg,045496901165,20.00,Mario Super Sluggers,Wii,12.00
831,9.00,/product_images/Juegos/Wii Juegos/04549690WBLK_s.jpg,04549690,22.00,Wii Fit Plus & Black Balance Board,Wii,13.00
831,3.00,/product_images/Juegos/Wii Juegos/047875759572_s.jpg,047875759572,8.00,Animal Planet - Vet Life,Wii,5.00
831,2.00,/product_images/Juegos/Wii Juegos/083717400615_s.jpg,083717400615,5.00,Deca Sports,Wii,3.00
831,2.00,/product_images/Juegos/Wii Juegos/083717400844_s.jpg,083717400844,5.00,Deca Sports 2,Wii,3.00
831,0.90,/product_images/Juegos/Wii Juegos/093155126190_s.jpg,093155126190,4.00,AMF World Bowling Lanes,Wii,1.50
831,0.90,/product_images/Juegos/Wii Juegos/093155130371_s.jpg,093155130371,4.00,Star Trek Conquest,Wii,1.50
831,3.00,/product_images/Juegos/Wii Juegos/097574522120_s.jpg,097574522120,8.00,Heavy Fire Afghanistan + Gun,Wii,5.00
831,3.00,/product_images/Juegos/Wii Juegos/3296580807703_s.jpg,3296580807703,8.00,"Munchables, The",Wii,5.00
831,5.00,/product_images/Juegos/Wii Juegos/3296580811212_s.jpg,3296580811212,12.00,Sky Crawlers Innocent Aces,Wii,7.00
831,3.00,/product_images/Juegos/Wii Juegos/3307210229953_s.jpg,3307210229953,8.00,Open Season,Wii,5.00
831,5.00,/product_images/Juegos/Wii Juegos/3307210257277_s.jpg,3307210257277,12.00,Dog Island,Wii,7.00
831,4.00,/product_images/Juegos/Wii Juegos/3307210259653_s.jpg,3307210259653,10.00,Surf's Up,Wii,6.00
831,2.00,/product_images/Juegos/Wii Juegos/3307210259677_s.jpg,3307210259677,5.00,Locos Por El Surf,Wii,3.00
831,2.00,/product_images/Juegos/Wii Juegos/3307210260697_s.jpg,3307210260697,5.00,Dogz,Wii,3.00
831,3.00,/product_images/Juegos/Wii Juegos/3307210260734_s.jpg,3307210260734,7.00,Dogz: Diviertete con mas Perros!,Wii,4.00
831,0.90,/product_images/Juegos/Wii Juegos/3307210323354_s.jpg,3307210323354,4.00,Who Wants To Be A Millionaire?,Wii,1.50
831,1.00,/product_images/Juegos/Wii Juegos/3307210327246_s.jpg,3307210327246,4.50,CSI: Pruebas Ocultas,Wii,1.70
831,0.40,/product_images/Juegos/Wii Juegos/3307210332622_s.jpg,3307210332622,2.00,Cranium Kabooki,Wii,0.70
831,0.20,/product_images/Juegos/Wii Juegos/3307210334978_s.jpg,3307210334978,1.00,Telly Addicts,Wii,0.30
831,0.40,/product_images/Juegos/Wii Juegos/3307210407634_s.jpg,3307210407634,2.00,Victorius Boxers Challenge,Wii,0.70
831,5.00,/product_images/Juegos/Wii Juegos/3307210412072_s.jpg,3307210412072,12.00,Emergency Heroes,Wii,7.00
831,3.00,/product_images/Juegos/Wii Juegos/3307210415257_s.jpg,3307210415257,8.00,Brothers In Arms: Double Time,Wii,5.00
831,0.30,/product_images/Juegos/Wii Juegos/3307210447340_s.jpg,3307210447340,1.50,Imagine Fashion Idol,Wii,0.50
831,0.60,/product_images/Juegos/Wii Juegos/3307210450395_s.jpg,3307210450395,2.50,Hells Kitchen,Wii,0.90
831,6.00,/product_images/Juegos/Wii Juegos/3307211309531_s.jpg,3307211309531,15.00,Sports Party,Wii,9.00
831,0.90,/product_images/Juegos/Wii Juegos/3307211310711_s.jpg,3307211310711,4.00,Puzzler Collection,Wii,1.50
831,3.00,/product_images/Juegos/Wii Juegos/3307211504059_s.jpg,3307211504059,8.00,Movie Studios Party,Wii,5.00
831,0.90,/product_images/Juegos/Wii Juegos/3307211504097_s.jpg,3307211504097,4.00,Ciné Studios Party,Wii,1.50
831,0.20,/product_images/Juegos/Wii Juegos/3307211504288_s.jpg,3307211504288,1.00,Babysitter Party,Wii,0.30
831,1.00,/product_images/Juegos/Wii Juegos/3307211606876_s.jpg,3307211606876,4.50,Petz Sports - Dog Playground,Wii,1.70
831,0.90,/product_images/Juegos/Wii Juegos/3307211607781_s.jpg,3307211607781,4.00,Petz: Monkey Madness,Wii,1.50
831,0.60,/product_images/Juegos/Wii Juegos/3307211619340_s.jpg,3307211619340,2.50,Anatomia De Grey,Wii,0.90
831,3.00,/product_images/Juegos/Wii Juegos/3307211629745_s.jpg,3307211629745,8.00,Gymkana Party,Wii,5.00
831,1.00,/product_images/Juegos/Wii Juegos/3307211629813_s.jpg,3307211629813,4.50,World Sports Party,Wii,1.70
831,2.00,/product_images/Juegos/Wii Juegos/3307211629950_s.jpg,3307211629950,6.00,Mi Experto En Titness Cardio Training,Wii,3.00
831,0.70,/product_images/Juegos/Wii Juegos/3307211636712_s.jpg,3307211636712,3.00,My Fitness Coach,Wii,1.10
831,3.00,/product_images/Juegos/Wii Juegos/3307211658875_s.jpg,3307211658875,8.00,Summer Sports Party,Wii,5.00
831,3.00,/product_images/Juegos/Wii Juegos/3307211662834_s.jpg,3307211662834,7.00,Girls Life: Pijama Party,Wii,4.00
831,0.80,/product_images/Juegos/Wii Juegos/3307211663329_s.jpg,3307211663329,3.50,Academy of Champions Football,Wii,1.30
827,0.60,/product_images/Juegos/Xbox 360 Juegos/3307219930997_s.jpg,3307219930997,2.50,Child of Eden,Xbox 360,0.90
827,9.00,/product_images/Juegos/Xbox 360 Juegos/3499550341263_s.jpg,3499550341263,20.00,World Rally Championship 5,Xbox 360,12.00
827,0.70,/product_images/Juegos/Xbox 360 Juegos/3512899109308_s.jpg,3512899109308,3.00,Tour De Francia 2012,Xbox 360,1.10
827,0.70,/product_images/Juegos/Xbox 360 Juegos/3700577003295_s.jpg,3700577003295,3.00,Dr Kawashima: Revitaliza Cuerpo y Mente,Xbox 360,1.10
827,8.00,/product_images/Juegos/Xbox 360 Juegos/4012927037539_s.jpg,4012927037539,18.00,Zone Of The Enders HD Collection,Xbox 360,11.00
827,0.80,/product_images/Juegos/Xbox 360 Juegos/4020628504304_s.jpg,4020628504304,3.50,Warhammer Mark of Chaos: BattleMarch,Xbox 360,1.30
827,3.00,/product_images/Juegos/Xbox 360 Juegos/4020628513399_s.jpg,4020628513399,8.00,Killer Is Dead,Xbox 360,5.00
827,0.90,/product_images/Juegos/Xbox 360 Juegos/4020628860950_s.jpg,4020628860950,4.00,Saints Row: Gat Out Of Hell,Xbox 360,1.50
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5024866347821_s.jpg,5024866347821,12.00,Dirt 3 - Edicion Completa,Xbox 360,7.00
827,1.20,/product_images/Juegos/Xbox 360 Juegos/5026555245104_s.jpg,5026555245104,5.00,Amped 3,Xbox 360,1.90
827,4.00,/product_images/Juegos/Xbox 360 Juegos/5026555262842_s.jpg,5026555262842,10.00,Borderlands/ Borderlands 2,Xbox 360,6.00
827,0.90,/product_images/Juegos/Xbox 360 Juegos/5030917031052_s.jpg,5030917031052,4.00,Quake 4,Xbox 360,1.50
827,0.30,/product_images/Juegos/Xbox 360 Juegos/5030917040573_s.jpg,5030917040573,1.50,World Series Poker Tournament 2007,Xbox 360,0.50
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5030917061226_s.jpg,5030917061226,15.00,Marvel Ultimate Alliance 2,Xbox 360,9.00
827,1.20,/product_images/Juegos/Xbox 360 Juegos/5030917070587_s.jpg,5030917070587,5.00,Singularity,Xbox 360,1.90
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5030917087462_s.jpg,5030917087462,15.00,Spider-Man Dimensions,Xbox 360,9.00
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917108082_s.jpg,5030917108082,12.00,Prototype 2- CE,Xbox 360,7.00
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917115998_s.jpg,5030917115998,12.00,Angry Birds Trilogy,Xbox 360,7.00
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5030917123399_s.jpg,5030917123399,18.00,Walking Dead: Survival Instinct,Xbox 360,11.00
827,4.00,/product_images/Juegos/Xbox 360 Juegos/5030934092647_s.jpg,5030934092647,10.00,Fight Night Champion,Xbox 360,6.00
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5035225111106_s.jpg,5035225111106,15.00,NHL 14,Xbox 360,9.00
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5051893150346_s.jpg,5051893150346,18.00,Injustice: Gods Among Us - Ultimate Ed.,Xbox 360,11.00
827,0.40,/product_images/Juegos/Xbox 360 Juegos/5060004767632_s.jpg,5060004767632,2.00,World Snooker Championship 2007,Xbox 360,0.70
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5060073303236_s.jpg,5060073303236,6.00,Fatal Inertia,Xbox 360,3.00
827,0.80,/product_images/Juegos/Xbox 360 Juegos/5060073306619_s.jpg,5060073306619,3.50,"Warriors, Legends Of Troy",Xbox 360,1.30
827,0.90,/product_images/Juegos/Xbox 360 Juegos/5060327530593_s.jpg,5060327530593,4.00,Yaiba - Ninja Gaiden Z,Xbox 360,1.50
827,4.00,/product_images/Juegos/Xbox 360 Juegos/802317112483A_s.jpg,802317112483,10.00,Zumba Fitness Core,Xbox 360,6.00
827,0.40,/product_images/Juegos/Xbox 360 Juegos/8154030102738_s.jpg,8154030102738,2.00,Falling Skies: The Game,Xbox 360,0.70
827,0.60,/product_images/Juegos/Xbox 360 Juegos/882224355926_s.jpg,882224355926,2.50,Shadowrun,Xbox 360,0.90
827,0.80,/product_images/Juegos/Xbox 360 Juegos/882224468770_s.jpg,882224468770,3.50,Vampire Rain,Xbox 360,1.30
827,1.20,/product_images/Juegos/Xbox 360 Juegos/885370419016_s.jpg,885370419016,5.00,Fable The Journey (Kinect),Xbox 360,1.90
827,0.70,/product_images/Juegos/Xbox 360 Juegos/9006113173144_s.jpg,9006113173144,3.00,Arcania - Gothic 4,Xbox 360,1.10
827,0.90,/product_images/Juegos/Xbox 360 Juegos/5060073302291_s.jpg,5060073302291,4.00,Dynasty Warriors 5 Empires,Xbox 360,1.50
827,2.00,/product_images/Juegos/Xbox 360 Juegos/0370057700782_s.jpg,0370057700782,6.00,Majin & the Forsaken Kingdom,Xbox 360,3.00
827,0.80,/product_images/Juegos/Xbox 360 Juegos/3307219932427_s.jpg,3307219932427,3.50,PowerUp Heroes (Kinect),Xbox 360,1.30
827,4.00,/product_images/Juegos/Xbox 360 Juegos/023272008154_s.jpg,023272008154,10.00,Star Wars Clone Wars Heroes de la Republ,Xbox 360,6.00
827,0.30,/product_images/Juegos/Xbox 360 Juegos/3307210260284_s.jpg,3307210260284,1.50,WarTech: Senko no Ronde,Xbox 360,0.50
827,1.20,/product_images/Juegos/Xbox 360 Juegos/5030931067105_s.jpg,5030931067105,5.00,Burnout Paradise The Ultimate Box,Xbox 360,1.90
827,0.10,/product_images/Juegos/Xbox 360 Juegos/5024866331387_s.jpg,5024866331387,1.00,Manager De Liga 2007,Xbox 360,0.30
827,4.00,/product_images/Juegos/Xbox 360 Juegos/4510772105545_s.jpg,4510772105545,10.00,Blaz Blue: Continuum Shift LE,Xbox 360,6.00
827,0.90,/product_images/Juegos/Xbox 360 Juegos/4005209095594_s.jpg,4005209095594,4.00,Juiced 2: Hot Import Nights,Xbox 360,1.50
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3307210206718_s.jpg,3307210206718,8.00,King Kong,Xbox 360,5.00
827,6.00,/product_images/Juegos/Xbox 360 Juegos/882224721011_s.jpg,882224721011,15.00,Halo Wars (Edicion Coleccionista),Xbox 360,9.00
827,0.80,/product_images/Juegos/Xbox 360 Juegos/5024866332803_s.jpg,5024866332803,3.50,Overlord,Xbox 360,1.30
827,0.80,/product_images/Juegos/Xbox 360 Juegos/3307213201048_s.jpg,3307213201048,3.50,Pure Football,Xbox 360,1.30
827,0.90,/product_images/Juegos/Xbox 360 Juegos/885370478068_s.jpg,885370478068,4.00,Dance Central 3 (Kinect),Xbox 360,1.50
827,0.70,/product_images/Juegos/Xbox 360 Juegos/5021290063006_s.jpg,5021290063006,3.00,Murdered: Soul Suspect,Xbox 360,1.10
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5026555247443_s.jpg,5026555247443,6.00,Civilization Revolution,Xbox 360,3.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5055277015320_s.jpg,5055277015320,5.00,Binary Domain,Xbox 360,3.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5060138437951_s.jpg,5060138437951,6.00,"Increible Hulk, El (2008)",Xbox 360,3.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/4005209083065_s.jpg,4005209083065,6.00,Tetris Evolution,Xbox 360,3.00
827,0.70,/product_images/Juegos/Xbox 360 Juegos/3546430141243_s.jpg,3546430141243,3.00,Smash Court Tennis 3,Xbox 360,1.10
827,2.00,/product_images/Juegos/Xbox 360 Juegos/4005209156004_s.jpg,4005209156004,6.00,Pictionary - Edición Actualizada,Xbox 360,3.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/4005209143653_s.jpg,4005209143653,6.00,WWE All Stars,Xbox 360,3.00
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5055060929964_s.jpg,5055060929964,8.00,Ultra Street Fighter IV,Xbox 360,5.00
827,0.90,/product_images/Juegos/Xbox 360 Juegos/3512899112339_s.jpg,3512899112339,4.00,Bound By Flame,Xbox 360,1.50
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5060125485842_s.jpg,5060125485842,6.00,Ben 10 Ultimate Alien Cosmic Destruction,Xbox 360,3.00
827,3.00,/product_images/Juegos/Xbox 360 Juegos/502655524GTAP_s.jpg,502655524,8.00,Grand Theft Auto IV Pack,Xbox 360,5.00
827,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171024752_s.jpg,8023171024752,7.00,Brunswick Pro Bowling,Xbox 360,4.00
834,0.80,/product_images/Juegos/DS Juegos/5060112740374_s.jpg,5060112740374,3.50,Scurge Hive,Nintendo DS,1.30
834,0.60,/product_images/Juegos/DS Juegos/5060112741609_s.jpg,5060112741609,2.50,Big Bang Mini,Nintendo DS,0.90
834,0.60,/product_images/Juegos/DS Juegos/5060118410042_s.jpg,5060118410042,2.50,Vegas Casino High 5,Nintendo DS,0.90
834,0.90,/product_images/Juegos/DS Juegos/5060118410080_s.jpg,5060118410080,4.00,Indoor Sports Club,Nintendo DS,1.50
834,0.90,/product_images/Juegos/DS Juegos/5060118410103_s.jpg,5060118410103,4.00,Prof Brainmaniac,Nintendo DS,1.50
834,0.90,/product_images/Juegos/DS Juegos/5060118410431_s.jpg,5060118410431,4.00,Have Fun With Crosswords,Nintendo DS,1.50
834,8.00,/product_images/Juegos/DS Juegos/5060121821262_s.jpg,5060121821262,18.00,Dragon Quest La Sposa Del Destino,Nintendo DS,11.00
834,0.90,/product_images/Juegos/DS Juegos/5060121822009_s.jpg,5060121822009,4.00,Heroes of Mana,Nintendo DS,1.50
834,4.00,/product_images/Juegos/DS Juegos/5060121823358_s.jpg,5060121823358,10.00,Space invaders Extreme,Nintendo DS,6.00
834,3.00,/product_images/Juegos/DS Juegos/5060121823365_s.jpg,5060121823365,8.00,Arkanoid DS,Nintendo DS,5.00
834,2.00,/product_images/Juegos/DS Juegos/5060121823785_s.jpg,5060121823785,5.00,Exit DS,Nintendo DS,3.00
834,4.00,/product_images/Juegos/DS Juegos/5060121823884_s.jpg,5060121823884,10.00,Legend of Kage 2,Nintendo DS,6.00
834,13.00,/product_images/Juegos/DS Juegos/50601218241952_s.jpg,50601218241952,30.00,Portada de Rhapsody: A Musical Adventure,Nintendo DS,18.00
